term,valence,arousal,dominance
have-not,0.2,0.4,0.2
have-off,0.45,0.3,0.4
have-on,0.55,0.4,0.6
have-out,0.4,0.4,0.3
have-over,0.45,0.5,0.45
have-reason,0.6,0.55,0.45
have-respect,0.75,0.5,0.65
have-room,0.65,0.4,0.45
have-sex,0.55,0.7,0.4
have-success,0.95,0.55,0.9
have-surgery,0.1,0.6,0.25
have-tea,0.75,0.4,0.5
have-time,0.65,0.5,0.5
have-to,0.55,0.55,0.4
have-trouble,0.3,0.55,0.25
have-up,0.5,0.35,0.55
have-words,0.6,0.55,0.55
have-young,0.6,0.5,0.65
haven,0.7,0.25,0.55
havent,0.35,0.4,0.3
having-sex,0.45,0.75,0.45
havoc,0.1,0.75,0.55
haw,0.4,0.45,0.45
hawaiian,0.85,0.35,0.5
hawaiian-shirt,0.55,0.35,0.5
hawk,0.6,0.55,0.65
hawker,0.35,0.85,0.25
hawking,0.5,0.5,0.5
hawkish,0.25,0.85,0.95
hay,0.45,0.2,0.35
haye,0.6,0.45,0.35
hayfield,0.7,0.3,0.45
hayloft,0.65,0.15,0.5
haymaker,0.35,0.95,0.9
haymaking,0.7,0.85,0.45
hayride,0.55,0.5,0.45
hayseed,0.25,0.3,0.2
haystack,0.55,0.3,0.35
haywire,0.35,0.55,0.45
hazard,0.1,0.9,0.75
hazard-pay,0.35,0.65,0.5
hazardless,1.0,0.05,0.6
hazardous,0.05,0.75,0.65
hazardously,0.0,0.85,0.25
hazardousness,0.05,0.75,0.4
haze,0.45,0.35,0.2
hazelnut,0.8,0.35,0.5
hazer,0.3,0.85,0.7
hazily,0.35,0.2,0.2
haziness,0.35,0.1,0.25
hazmat,0.4,0.5,0.5
hazmat-suit,0.2,0.55,0.45
hazy,0.45,0.45,0.25
he,0.8,0.5,0.8
head,0.55,0.45,0.55
head-ache,0.2,0.5,0.3
head-cold,0.2,0.45,0.45
head-down,0.3,0.35,0.35
head-first,0.6,0.6,0.65
head-for,0.55,0.6,0.55
head-game,0.4,0.65,0.65
head-home,0.5,0.45,0.45
head-in,0.45,0.5,0.55
head-injury,0.2,0.65,0.3
head-off,0.3,0.5,0.45
head-office,0.55,0.5,0.6
head-on,0.5,0.55,0.5
head-out,0.45,0.45,0.35
head-over,0.55,0.5,0.4
head-scratcher,0.2,0.6,0.45
head-start,0.7,0.55,0.7
head-to,0.4,0.5,0.6
head-up,0.55,0.5,0.55
headache,0.15,0.75,0.25
headaches,0.1,0.7,0.25
headband,0.65,0.45,0.55
headboard,0.55,0.15,0.55
headcheese,0.5,0.5,0.45
headcount,0.5,0.8,0.7
headdress,0.6,0.4,0.45
header,0.55,0.4,0.75
headfirst,0.55,0.85,0.7
headgear,0.55,0.45,0.55
headhunter,0.35,0.85,0.95
headily,0.8,0.9,0.65
headiness,0.5,0.85,0.7
heading,0.55,0.3,0.65
heading-back,0.45,0.5,0.5
headlamp,0.5,0.8,0.55
headland,0.55,0.55,0.45
headless,0.15,0.6,0.25
headlight,0.6,0.35,0.4
headline,0.65,0.25,0.7
headliner,0.5,0.5,0.6
headlock,0.45,0.55,0.55
headlong,0.35,0.55,0.4
headman,0.65,0.85,1.0
headmaster,0.6,0.55,0.85
headmastership,0.85,0.85,1.0
headmistress,0.75,0.15,0.95
headmost,0.65,0.5,0.9
headphone,0.5,0.55,0.5
headphones,0.6,0.35,0.35
headpiece,0.55,0.5,0.8
headpin,0.5,0.85,0.6
headquarter,0.6,0.25,0.55
headquarters,0.6,0.25,0.55
headrest,0.7,0.15,0.4
headroom,0.75,0.5,0.55
heads-up,0.4,0.6,0.6
headsail,0.55,0.55,0.7
headscarf,0.5,0.4,0.25
headset,0.6,0.35,0.3
headshake,0.35,0.85,0.25
headship,0.85,0.5,1.0
headshot,0.5,0.95,0.8
headshrinker,0.15,0.85,0.5
headsman,0.1,0.85,1.0
headspace,0.65,0.45,0.5
headspring,0.8,1.0,0.65
headstand,0.6,1.0,0.5
headstock,0.5,0.4,0.65
headstone,0.25,0.4,0.35
headstream,0.5,0.5,0.7
headstrong,0.3,0.7,0.5
headstrongness,0.15,0.85,0.75
headteacher,0.85,0.85,0.8
headwaiter,0.8,0.85,0.8
headwater,0.65,0.5,0.45
headway,0.85,0.45,0.75
headwear,0.5,0.5,0.5
headwind,0.35,0.8,0.3
headwork,0.85,0.8,0.9
headworker,0.8,0.8,0.85
heady,0.45,0.8,0.55
heal,0.75,0.25,0.55
heal-all,0.6,0.45,0.45
heal-up,0.55,0.45,0.35
healable,1.0,0.35,0.65
healer,0.85,0.4,0.75
healing,0.75,0.45,0.6
health,0.95,0.45,0.55
health-authority,0.7,0.55,0.7
health-card,0.65,0.4,0.7
health-care,0.7,0.55,0.7
health-center,0.6,0.45,0.65
health-check,0.6,0.5,0.6
health-department,0.6,0.65,0.85
health-food,0.8,0.35,0.65
health-hazard,0.3,0.7,0.5
health-insurance,0.7,0.5,0.55
health-official,0.65,0.45,0.8
health-problem,0.15,0.6,0.35
health-professional,0.6,0.45,0.75
health-service,0.7,0.45,0.65
health-services,0.75,0.65,0.8
healthcare,0.8,0.4,0.65
healthful,0.95,0.3,0.75
healthfully,1.0,0.35,0.7
healthfulness,1.0,0.3,0.75
healthier,0.9,0.4,0.7
healthily,1.0,0.4,0.7
healthiness,1.0,0.35,0.75
healthy,0.95,0.3,0.8
healthy-dose,0.65,0.45,0.6
heap,0.6,0.5,0.45
heaps-of,0.6,0.45,0.5
hear,0.75,0.45,0.45
hear-about,0.6,0.5,0.45
hear-from,0.55,0.55,0.3
hear-hear,0.6,0.45,0.55
hear-of,0.55,0.5,0.5
hear-out,0.35,0.45,0.45
hear-things,0.6,0.45,0.35
hearable,0.5,0.5,0.55
heard,0.6,0.45,0.45
heard-of,0.4,0.45,0.45
hearer,0.65,0.3,0.4
hearing,0.65,0.5,0.6
hearing-aid,0.45,0.5,0.45
hearing-loss,0.2,0.35,0.2
hearsay,0.3,0.6,0.35
hearse,0.15,0.5,0.35
hearst,0.5,0.5,0.9
heart,0.85,0.5,0.7
heart-attack,0.0,0.75,0.3
heart-breaking,0.1,0.65,0.3
heart-disease,0.15,0.7,0.3
heart-failure,0.05,0.55,0.2
heart-rate,0.6,0.7,0.45
heart-surgery,0.3,0.75,0.4
heart-wrenching,0.35,0.65,0.45
heartache,0.1,0.75,0.3
heartattack,0.15,0.85,0.45
heartbeat,0.75,0.7,0.6
heartbreak,0.2,0.6,0.25
heartbreaker,0.25,0.7,0.6
heartbreaking,0.15,0.8,0.45
heartbroken,0.1,0.55,0.25
heartbrokenly,0.0,0.25,0.0
heartbrokenness,0.0,0.3,0.1
heartburn,0.15,0.6,0.4
hearted,0.85,0.4,0.8
heartedly,0.85,0.55,0.55
heartedness,1.0,0.25,0.55
hearten,1.0,0.8,0.75
heartfelt,0.9,0.45,0.55
hearth,0.75,0.25,0.55
hearthside,0.7,0.0,0.4
hearthstone,0.85,0.05,0.45
heartily,0.9,0.55,0.65
heartiness,1.0,0.35,0.75
heartland,0.8,0.5,0.65
heartless,0.05,0.65,0.4
heartlessly,0.0,0.15,0.25
heartlessness,0.0,0.35,0.45
heartrending,0.1,0.85,0.2
hearts,0.95,0.55,0.7
heartsick,0.25,0.4,0.2
heartsickness,0.0,0.2,0.15
heartstring,0.9,0.25,0.4
heartthrob,0.85,0.85,0.8
heartwarming,1.0,0.15,0.65
heartworm,0.35,0.55,0.45
hearty,0.75,0.7,0.8
heat,0.55,0.6,0.45
heat-exhaustion,0.2,0.6,0.45
heat-index,0.45,0.55,0.5
heat-pump,0.45,0.45,0.55
heat-stroke,0.2,0.55,0.3
heat-up,0.45,0.6,0.5
heat-wave,0.4,0.55,0.3
heated,0.5,0.5,0.55
heated-up,0.25,0.65,0.35
heatedly,0.15,0.95,0.75
heater,0.5,0.55,0.55
heath,0.8,0.4,0.55
heathen,0.2,0.55,0.5
heathenish,0.0,0.8,0.25
heathenism,0.15,0.15,0.3
heather,0.5,0.35,0.4
heating,0.65,0.5,0.55
heating-pad,0.45,0.45,0.45
heatless,0.2,0.05,0.4
heatproof,0.8,0.2,0.65
heatstroke,0.15,1.0,0.1
heatwave,0.2,1.0,0.55
heave,0.7,0.6,0.65
heaven,0.9,0.4,0.6
heaven-forbid,0.45,0.5,0.55
heaven-knows,0.75,0.5,0.5
heaven-sent,0.75,0.5,0.5
heavenliness,1.0,0.0,0.6
heavenly,0.85,0.45,0.7
heavens,0.8,0.25,0.7
heavenward,1.0,0.7,0.55
heaver,0.5,0.95,0.7
heavier,0.4,0.5,0.8
heavies,0.4,0.8,1.0
heavily,0.55,0.7,0.8
heaviness,0.2,0.55,0.3
heaving,0.2,0.85,0.5
heavy,0.25,0.45,0.6
heavy-breathing,0.1,0.75,0.45
heavy-cream,0.6,0.45,0.45
heavy-duty,0.5,0.6,0.6
heavy-handed,0.25,0.7,0.7
heavy-heart,0.3,0.5,0.5
heavy-lifting,0.35,0.75,0.7
heavy-machinery,0.45,0.65,0.8
heavy-metal,0.4,0.65,0.65
heavy-rain,0.4,0.65,0.5
heavyhearted,0.1,0.15,0.1
heavyheartedness,0.0,0.15,0.1
heavyset,0.3,0.15,0.75
heavyweight,0.45,0.6,0.7
hebrew,0.55,0.5,0.5
heck,0.25,0.75,0.55
heckle,0.15,0.85,0.45
heckler,0.15,0.9,0.35
hectare,0.5,0.0,0.5
hectares,0.55,0.25,0.45
hectic,0.15,0.8,0.45
hectically,0.2,1.0,0.25
hectogram,0.5,0.45,0.65
hedge,0.6,0.6,0.55
hedge-against,0.4,0.5,0.4
hedge-fund,0.4,0.45,0.45
hedgehog,0.45,0.5,0.4
hedger,0.35,0.8,0.55
hedgerow,0.65,0.15,0.35
hedgy,0.35,0.25,0.2
hedonic,0.65,0.85,0.65
hedonism,0.5,0.5,0.6
hedonist,0.75,0.85,0.7
hedonistic,0.85,0.85,0.8
hedonistically,0.75,0.85,0.55
hee,0.45,0.45,0.3
heed,0.75,0.5,0.55
heedful,0.85,0.35,0.8
heedfully,0.85,0.65,0.7
heedfulness,0.85,0.3,0.75
heedless,0.15,0.9,0.25
heedlessly,0.2,0.85,0.2
heedlessness,0.15,0.25,0.1
heehaw,0.35,0.85,0.25
heel,0.5,0.35,0.4
heels,0.5,0.45,0.4
heft,0.5,0.35,0.55
heftily,0.7,0.75,0.7
heftiness,0.85,0.3,0.8
hefty,0.55,0.65,0.75
hegemonic,0.45,0.5,0.55
hegemony,0.2,0.8,1.0
heh,0.5,0.35,0.4
hehe,0.45,0.5,0.3
heheh,0.6,0.5,0.3
heifer,0.45,0.45,0.3
height,0.65,0.6,0.65
heighten,0.75,0.6,0.75
heightened,0.6,0.55,0.8
heightener,0.8,0.85,0.75
heil,0.1,0.95,0.85
heinie,0.35,0.5,0.3
heinous,0.15,0.8,0.45
heinously,0.0,0.85,0.95
heinousness,0.0,0.4,0.25
heir,0.85,0.65,0.75
heirdom,0.85,0.15,0.9
heiress,0.85,0.55,0.65
heirless,0.15,0.1,0.3
heirloom,0.7,0.4,0.75
heirs,0.8,0.5,0.7
heisman-trophy,0.75,0.6,0.6
heist,0.2,0.85,0.65
held,0.45,0.4,0.45
held-that,0.5,0.4,0.45
helical,0.4,0.45,0.45
helicopter,0.7,0.8,0.6
heliocentric,0.5,0.5,0.65
heliocentrically,0.5,0.5,0.95
heliocentricity,0.6,0.5,0.8
heliogram,0.5,0.6,0.6
heliograph,0.5,0.75,0.75
heliographer,0.5,0.85,0.8
heliographic,0.5,0.5,0.75
heliography,0.7,0.7,0.85
heliostat,0.5,0.65,0.8
heliotherapy,0.85,0.65,0.65
heliotrope,0.8,0.0,0.5
heliotropically,0.7,0.5,0.45
heliotropism,0.65,0.65,0.75
heliotype,0.5,0.5,0.5
helipad,0.8,0.65,0.55
heliport,0.6,0.6,0.55
helium,0.5,0.3,0.3
helix,0.5,0.45,0.5
hell,0.0,0.8,0.55
hell-bent,0.25,0.7,0.5
hell-no,0.2,0.5,0.15
hell-week,0.15,0.55,0.5
hellacious,0.0,1.0,0.65
hellbender,0.35,0.75,0.65
hellcat,0.0,1.0,0.9
hellfire,0.15,0.9,0.6
hellhole,0.2,0.6,0.4
hellhound,0.0,0.85,0.95
hellion,0.05,1.0,0.8
hellish,0.1,0.85,0.55
hellishly,0.0,1.0,0.65
hellishness,0.0,0.85,0.7
hello,0.75,0.5,0.5
helm,0.5,0.45,0.6
helmet,0.55,0.35,0.4
helmless,0.2,0.15,0.05
helmsman,0.5,0.45,0.65
help,0.65,0.45,0.45
help-desk,0.65,0.45,0.7
help-out,0.7,0.45,0.35
help-wanted,0.55,0.6,0.35
help-with,0.75,0.45,0.5
help-yourself,0.8,0.55,0.6
helpdesk,0.55,0.85,0.2
helper,0.7,0.45,0.55
helpful,0.8,0.35,0.7
helpfully,1.0,0.4,0.65
helpfulness,1.0,0.45,0.7
helping-hand,0.85,0.5,0.6
helpless,0.1,0.4,0.2
helplessly,0.15,0.0,0.0
helplessness,0.1,0.5,0.25
helpline,0.85,0.8,0.35
helter,0.5,0.95,0.35
hem,0.55,0.3,0.3
hematite,0.45,0.4,0.35
hematologic,0.5,0.15,0.75
hematological,0.5,0.3,0.6
hematologist,0.55,0.55,0.95
hematology,0.5,0.15,0.6
hematoma,0.15,0.6,0.4
hemi,0.5,0.35,0.35
hemisphere,0.55,0.35,0.6
hemispheric,0.55,0.45,0.6
hemispherical,0.5,0.2,0.5
hemispheroidal,0.5,0.35,0.55
hemline,0.5,0.5,0.5
hemlock,0.45,0.35,0.45
hemodialysis,0.15,0.65,0.25
hemoglobin,0.45,0.5,0.4
hemophilia,0.15,0.45,0.1
hemophiliac,0.15,0.15,0.0
hemophilic,0.15,0.5,0.1
hemorrhage,0.0,0.85,0.15
hemorrhagic,0.0,0.7,0.1
hemorrhoid,0.0,0.45,0.1
hemorrhoids,0.15,0.7,0.3
hemostasis,0.85,0.0,0.8
hemostat,0.4,0.45,0.45
hemostatic,0.85,0.25,0.8
hemp,0.45,0.45,0.4
hempseed,0.5,0.5,0.5
hemstitch,0.65,0.15,0.4
hen,0.4,0.25,0.25
henceforth,0.55,0.4,0.45
henceforward,0.55,0.15,0.7
henchman,0.15,0.85,0.6
henhouse,0.5,0.55,0.4
henpeck,0.15,0.85,0.35
hepatitis,0.05,0.6,0.35
hephaestus,0.5,0.85,0.8
heptagon,0.5,0.5,0.55
heptagonal,0.5,0.15,0.5
heptathlon,0.75,1.0,0.8
herald,0.65,0.4,0.5
heraldic,0.8,0.25,0.85
heraldry,0.55,0.5,0.6
herb,0.65,0.4,0.35
herbaceous,0.55,0.2,0.3
herbage,0.75,0.35,0.4
herbal,0.6,0.25,0.4
herbal-tea,0.75,0.3,0.4
herbalist,0.8,0.2,0.7
herbarium,0.6,0.2,0.35
herbicidal,0.3,0.6,0.75
herbicide,0.15,0.8,0.9
herbivore,0.55,0.05,0.3
herbivorous,0.7,0.2,0.45
herbless,0.35,0.05,0.4
herbs,0.6,0.3,0.3
herculean,1.0,0.85,1.0
herd,0.6,0.5,0.45
herd-immunity,0.5,0.65,0.6
herd-mentality,0.25,0.65,0.5
herder,0.5,0.85,0.85
herdsman,0.5,0.8,0.8
herdswoman,0.65,0.85,0.7
here,0.6,0.5,0.55
here-goes,0.5,0.4,0.45
here-lies,0.3,0.4,0.4
here's-to,0.5,0.45,0.45
hereabout,0.5,0.5,0.5
hereafter,0.5,0.1,0.5
hereby,0.5,0.5,0.8
hereditability,0.5,0.2,0.7
hereditable,0.5,0.5,0.5
hereditarily,0.5,0.25,0.5
hereditary,0.55,0.6,0.75
heredity,0.7,0.45,0.8
herein,0.5,0.35,0.7
hereinafter,0.5,0.25,0.75
hereof,0.5,0.15,0.5
heresy,0.25,0.75,0.45
heretic,0.1,0.7,0.45
heretical,0.25,0.65,0.5
heretically,0.15,0.85,0.5
hereto,0.5,0.2,0.45
heretofore,0.5,0.4,0.4
hereunto,0.5,0.2,0.35
hereupon,0.5,0.2,0.5
herewith,0.45,0.35,0.4
heritability,0.5,0.25,0.7
heritable,0.55,0.4,0.55
heritage,0.85,0.5,0.8
heritance,0.8,0.2,0.75
hermaphrodite,0.5,0.7,0.5
hermaphroditic,0.4,0.5,0.5
hermaphroditical,0.5,0.5,0.5
hermaphroditically,0.5,0.5,0.5
hermeneutics,0.4,0.55,0.55
hermetic,0.5,0.15,0.7
hermetical,0.5,0.15,0.65
hermetically,0.5,0.0,0.8
hermit,0.25,0.35,0.35
hermitage,0.5,0.0,0.3
hermitic,0.3,0.0,0.3
hernia,0.15,0.5,0.2
herniate,0.1,0.8,0.15
herniated,0.15,0.2,0.15
hero,0.95,0.8,0.9
heroic,0.9,0.75,0.9
heroically,1.0,0.95,1.0
heroics,0.85,0.65,0.9
heroin,0.25,0.85,0.65
heroine,0.75,0.75,0.85
heroism,0.85,0.8,0.9
herpes,0.1,0.6,0.3
herpesvirus,0.2,0.55,0.45
herpetologist,0.5,0.8,0.8
herr,0.5,0.5,0.8
herring,0.55,0.4,0.4
herringbone,0.5,0.45,0.5
hers,0.65,0.5,0.3
herself,0.55,0.4,0.55
hertz,0.4,0.4,0.5
hesitance,0.25,0.2,0.1
hesitancy,0.25,0.15,0.2
hesitant,0.35,0.55,0.3
hesitantly,0.35,0.15,0.15
hesitate,0.45,0.55,0.25
hesitated,0.35,0.35,0.2
hesitating,0.25,0.55,0.25
hesitation,0.3,0.4,0.2
hesitative,0.25,0.3,0.15
hetero,0.6,0.4,0.45
heterochromatic,0.5,0.5,0.5
heterochromosome,0.5,0.5,0.5
heterogeneity,0.45,0.45,0.55
heterogeneous,0.5,0.5,0.6
heterogeneously,0.5,0.5,0.75
heterogeneousness,0.5,0.2,0.5
heterogenic,0.5,0.55,0.6
heterotopic,0.5,0.5,0.55
heterotrophic,0.5,0.5,0.55
heterotypical,0.5,0.5,0.5
heterozygote,0.5,0.5,0.5
heterozygous,0.5,0.5,0.6
hew,0.4,0.45,0.4
hewn,0.5,0.85,0.65
hex,0.4,0.5,0.35
hexadecimal,0.5,0.7,0.7
hexafluoride,0.5,0.5,0.5
hexagon,0.55,0.2,0.45
hexagonal,0.5,0.45,0.5
hexagonally,0.5,0.5,0.5
hexagram,0.5,0.5,0.7
hexahedral,0.5,0.15,0.75
hexahedron,0.5,0.5,0.5
hexameter,0.65,0.15,0.6
hey,0.55,0.4,0.35
heyday,0.65,0.7,0.65
hi,0.85,0.8,0.5
hi-there,0.6,0.4,0.4
hiatus,0.5,0.3,0.35
hibachi,0.85,0.85,0.5
hibernate,0.5,0.3,0.45
hibernation,0.45,0.25,0.4
hibernator,0.5,0.0,0.25
hibiscus,0.85,0.2,0.35
hiccup,0.25,0.55,0.25
hick,0.35,0.45,0.3
hickey,0.45,0.55,0.35
hickory,0.5,0.5,0.4
hidden,0.2,0.45,0.35
hidden-agenda,0.3,0.5,0.35
hidden-gem,0.6,0.5,0.65
hide,0.45,0.5,0.2
hide-away,0.35,0.4,0.3
hide-behind,0.1,0.5,0.25
hide-out,0.3,0.45,0.35
hideaway,0.45,0.5,0.35
hideous,0.1,0.75,0.35
hideously,0.05,0.8,0.35
hideousness,0.0,0.5,0.2
hideout,0.35,0.45,0.3
hider,0.35,0.85,0.25
hiding,0.25,0.55,0.35
hiding-place,0.35,0.3,0.45
hierarch,0.5,0.85,1.0
hierarchal,0.55,0.2,1.0
hierarchic,0.5,0.15,1.0
hierarchical,0.5,0.6,0.95
hierarchically,0.5,0.55,0.8
hierarchism,0.3,0.8,0.9
hierarchy,0.6,0.7,0.9
hieroglyph,0.5,0.15,0.55
hieroglyphic,0.5,0.5,0.55
hieroglyphically,0.5,0.2,0.55
hieroglyphics,0.5,0.35,0.5
hieroglyphist,0.5,0.5,0.8
hierological,0.55,0.25,0.6
high,0.7,0.5,0.6
high-bar,0.6,0.6,0.55
high-blood,0.35,0.6,0.6
high-class,0.6,0.5,0.75
high-court,0.6,0.6,0.85
high-degree,0.75,0.6,0.75
high-end,0.6,0.6,0.5
high-fashion,0.75,0.6,0.75
high-fidelity,0.75,0.65,0.65
high-five,0.75,0.55,0.6
high-frequency,0.6,0.65,0.7
high-gear,0.6,0.65,0.75
high-ground,0.65,0.65,0.65
high-heat,0.35,0.55,0.45
high-heels,0.6,0.6,0.45
high-hopes,0.85,0.55,0.7
high-horse,0.5,0.6,0.65
high-jump,0.75,0.6,0.7
high-levels,0.75,0.6,0.8
high-life,0.8,0.6,0.75
high-maintenance,0.4,0.65,0.75
high-noon,0.45,0.5,0.65
high-note,0.75,0.6,0.6
high-on,0.6,0.6,0.6
high-performance,0.95,0.8,1.0
high-pitch,0.5,0.65,0.55
high-places,0.65,0.6,0.7
high-point,0.85,0.6,0.8
high-pressure,0.25,0.7,0.65
high-profile,0.75,0.6,0.75
high-quality,0.85,0.55,0.8
high-rise,0.7,0.55,0.6
high-risk,0.15,0.65,0.45
high-road,0.65,0.5,0.6
high-school,0.65,0.45,0.55
high-schooler,0.6,0.5,0.6
high-stakes,0.55,0.65,0.65
high-street,0.65,0.6,0.55
high-tech,0.55,0.6,0.8
high-temperature,0.3,0.7,0.55
high-tide,0.55,0.65,0.5
high-time,0.6,0.5,0.75
high-top,0.6,0.5,0.75
high-up,0.7,0.55,0.65
high-water,0.4,0.55,0.6
highball,0.65,0.5,0.5
highborn,0.85,0.5,0.9
highbred,0.85,0.5,0.8
highbrow,0.8,0.15,0.85
highchair,0.8,0.15,0.2
higher,0.85,0.55,0.7
higher-education,0.85,0.6,0.7
higher-learning,0.65,0.6,0.85
higher-power,0.8,0.6,0.75
higher-up,0.75,0.55,0.65
highest,0.75,0.65,0.7
highfaluting,0.15,0.6,0.85
highflier,0.85,0.85,0.85
highflying,1.0,0.95,0.9
highhanded,0.15,0.8,0.95
highhandedly,0.15,0.85,0.9
highhandedness,0.15,0.85,0.95
highjack,0.15,1.0,1.0
highland,0.6,0.5,0.6
highlander,0.6,0.65,0.85
highlands,0.75,0.45,0.6
highlife,1.0,0.85,0.75
highlight,0.85,0.65,0.9
highlighter,0.75,0.65,0.6
highly,0.85,0.65,0.8
highly-recommend,0.9,0.65,0.8
highly-recommended,0.9,0.55,0.8
highness,0.75,0.65,0.95
highroad,0.85,0.5,0.7
highschool,0.55,0.5,0.5
hight,0.65,0.65,0.65
hightail,0.45,0.5,0.5
highway,0.65,0.6,0.45
highway-robbery,0.3,0.75,0.45
highwayman,0.15,0.9,0.8
hijack,0.05,0.9,0.6
hijacker,0.1,0.95,0.7
hike,0.6,0.45,0.55
hike-up,0.45,0.45,0.55
hiker,0.7,0.8,0.65
hiking,0.8,0.85,0.65
hiking-boot,0.65,0.35,0.45
hiking-boots,0.5,0.5,0.45
hilarious,0.75,0.65,0.55
hilariously,1.0,0.95,0.5
hilariousness,1.0,0.85,0.5
hilarity,0.75,0.5,0.55
hill,0.6,0.35,0.5
hillbilly,0.2,0.75,0.2
hillcrest,0.8,0.15,0.7
hilliness,0.5,0.2,0.5
hillside,0.6,0.3,0.45
hilltop,0.7,0.65,0.8
hilly,0.65,0.5,0.6
hilt,0.4,0.65,0.55
him,0.5,0.5,0.5
himself,0.5,0.5,0.6
hind,0.5,0.65,0.35
hinder,0.25,0.55,0.45
hinderer,0.15,0.75,0.45
hindering,0.25,0.65,0.45
hindmost,0.35,0.15,0.3
hindquarter,0.5,0.2,0.4
hindrance,0.2,0.55,0.45
hindsight,0.35,0.45,0.55
hindu,0.5,0.5,0.5
hinge,0.45,0.3,0.4
hinge-on,0.5,0.5,0.5
hint,0.6,0.35,0.5
hint-at,0.5,0.35,0.4
hinter,0.5,0.8,0.5
hinterland,0.55,0.5,0.45
hip,0.45,0.4,0.35
hip-hop,0.75,0.65,0.55
hip-to,0.5,0.5,0.5
hipbone,0.5,0.0,0.5
hipless,0.15,0.2,0.15
hipness,0.85,0.85,0.75
hipped,0.35,0.5,0.4
hippie,0.55,0.4,0.4
hippo,0.5,0.4,0.45
hippocampus,0.5,0.65,0.55
hippocratic-oath,0.3,0.55,0.45
hippodrome,0.8,0.85,0.5
hippopotami,0.5,0.2,0.6
hippopotamus,0.55,0.45,0.6
hippy,0.55,0.85,0.2
hipshot,0.45,0.8,0.2
hipster,0.55,0.7,0.7
hirable,0.8,0.5,0.75
hire,0.7,0.55,0.55
hired,1.0,0.75,0.6
hirer,0.85,0.8,0.85
hirsute,0.4,0.5,0.4
hiss,0.4,0.5,0.35
hissing,0.5,0.45,0.4
hissy,0.15,0.85,0.1
hissy-fit,0.25,0.55,0.4
histamine,0.2,0.85,0.45
histogram,0.5,0.3,0.75
histological,0.5,0.2,0.6
histologist,0.65,0.8,0.75
histology,0.5,0.3,0.55
histopathology,0.45,0.75,0.75
historian,0.7,0.25,0.65
historic,0.8,0.45,0.8
historical,0.65,0.35,0.85
historical-record,0.65,0.55,0.5
historically,0.55,0.2,0.5
historicism,0.6,0.2,0.6
histories,0.75,0.45,0.65
historiographer,0.75,0.2,0.8
historiography,0.55,0.4,0.65
history,0.75,0.4,0.75
history-lesson,0.45,0.45,0.55
histrionic,0.15,0.85,0.2
histrionically,0.15,0.85,0.2
hit,0.25,0.95,0.7
hit-at,0.3,0.65,0.5
hit-back,0.25,0.55,0.35
hit-for,0.35,0.6,0.4
hit-home,0.55,0.5,0.5
hit-it,0.25,0.5,0.5
hit-list,0.3,0.5,0.45
hit-man,0.45,0.65,0.5
hit-me,0.25,0.55,0.3
hit-off,0.5,0.55,0.4
hit-on,0.2,0.55,0.55
hit-out,0.3,0.6,0.4
hit-up,0.4,0.6,0.6
hit-with,0.25,0.55,0.3
hitch,0.5,0.5,0.55
hitcher,0.35,0.75,0.4
hitchhike,0.4,0.6,0.4
hitchhiker,0.6,0.6,0.6
hitchhiking,0.35,0.85,0.25
hither,0.5,0.65,0.5
hithermost,0.5,0.5,0.55
hitherto,0.45,0.35,0.45
hitless,0.2,0.05,0.15
hitman,0.0,0.95,1.0
hittable,0.35,0.8,0.1
hitter,0.4,0.7,0.7
hitting,0.45,1.0,0.85
hive,0.45,0.45,0.55
hives,0.4,0.45,0.6
hmm,0.45,0.3,0.35
hmmm,0.35,0.25,0.35
ho-ho,0.55,0.45,0.25
hoagie,0.65,0.5,0.5
hoard,0.5,0.4,0.5
hoarder,0.15,0.15,0.2
hoarse,0.3,0.4,0.3
hoarsely,0.35,0.85,0.3
hoarseness,0.15,0.75,0.25
hoary,0.45,0.3,0.45
hoax,0.15,0.7,0.3
hoaxer,0.15,0.85,0.8
hob,0.65,0.35,0.4
hobbies,0.85,0.85,0.4
hobbit,0.5,0.5,0.45
hobble,0.15,0.75,0.15
hobbler,0.15,0.7,0.3
hobby,0.85,0.55,0.45
hobbyhorse,0.65,0.8,0.35
hobbyist,0.85,0.8,0.55
hobgoblin,0.15,0.85,0.6
hobnob,0.8,0.85,0.65
hock,0.5,0.45,0.4
hockey,0.55,0.8,0.55
hockey-game,0.65,0.65,0.75
hockey-league,0.75,0.6,0.6
hockey-player,0.65,0.6,0.65
hockey-rink,0.5,0.55,0.55
hockey-season,0.7,0.6,0.55
hockey-stick,0.5,0.6,0.7
hockey-team,0.6,0.65,0.65
hocus,0.5,0.85,0.6
hocus-pocus,0.35,0.55,0.45
hodgepodge,0.2,0.5,0.3
hoe,0.3,0.5,0.4
hoe-in,0.3,0.45,0.4
hoedown,0.85,0.85,0.55
hog,0.3,0.5,0.25
hogg,0.4,0.5,0.4
hoggish,0.15,0.8,0.2
hoggishly,0.15,0.85,0.65
hoggishness,0.1,0.85,0.45
hogshead,0.5,0.2,0.5
hogtie,0.15,1.0,0.3
hogwash,0.4,0.5,0.35
hohoho,0.65,0.45,0.35
hoist,0.5,0.5,0.45
hoister,0.5,0.85,0.8
hokey,0.6,0.65,0.45
hola,0.85,0.85,0.5
hold,0.45,0.3,0.35
