term,valence,arousal,dominance
contemptible,-1.6,0.6,0.4
contemptibleness,-1.9,-0.1,-0.1
contemptibly,-1.4,0.3,0.2
contempts,-1.0,-0.1,-0.1
contemptuous,-2.2,0.5,0.4
contemptuously,-2.4,0.8,0.7
contemptuousness,-1.1,0.3,0.9
contend,0.2,0.6,0.7
contender,0.5,0.8,0.7
contented,1.4,0.6,0.7
contentedly,1.9,0.0,0.4
contentedness,1.4,0.0,0.6
contentious,-1.2,0.5,0.6
contentment,1.5,0.6,0.8
contestable,0.6,0.7,0.4
contradict,-1.3,0.6,0.5
contradictable,-1.0,0.4,0.4
contradicted,-1.3,-0.1,-0.1
contradicting,-1.3,-0.1,-0.1
contradiction,-1.0,0.6,0.4
contradictions,-1.3,-0.1,-0.1
contradictious,-1.9,-0.1,-0.1
contradictor,-1.0,0.8,0.7
contradictories,-0.5,-0.1,-0.1
contradictorily,-0.9,0.7,0.5
contradictoriness,-1.4,-0.1,-0.1
contradictors,-1.6,-0.1,-0.1
contradictory,-1.4,0.6,0.4
contradicts,-1.4,-0.1,-0.1
controversial,-0.8,0.8,0.5
controversially,-1.1,0.7,0.7
convince,1.0,0.5,0.7
convinced,1.7,0.5,0.6
convincer,0.6,0.8,0.7
convincers,0.3,-0.1,-0.1
convinces,0.7,-0.1,-0.1
convincing,1.7,0.5,0.9
convincingly,1.6,-0.1,-0.1
convincingness,0.7,-0.1,-0.1
convivial,1.2,0.8,0.6
cool,1.3,0.5,0.8
cornered,-1.1,-0.1,-0.1
corpse,-2.7,0.6,0.2
costly,-0.4,0.6,0.6
courage,2.2,0.7,0.8
courageous,2.4,0.6,0.9
courageously,2.3,0.7,1.0
courageousness,2.1,0.5,1.0
courteous,2.3,0.4,0.5
courtesy,1.5,0.3,0.4
cover-up,-1.2,0.6,0.5
coward,-2.0,0.5,0.2
cowardly,-1.6,0.4,0.2
coziness,1.5,0.0,0.4
cramp,-0.8,0.8,0.3
crap,-1.6,0.6,0.2
crappy,-2.6,0.6,0.2
crash,-1.7,0.9,0.3
craze,-0.6,0.6,0.4
crazed,-0.5,0.9,0.4
crazes,0.2,-0.1,-0.1
crazier,-0.1,0.9,0.2
craziest,-0.2,0.6,0.6
crazily,-1.5,1.0,0.2
craziness,-1.6,0.8,0.2
crazinesses,-1.0,-0.1,-0.1
crazing,-0.5,-0.1,-0.1
crazy,-1.4,0.8,0.3
crazyweed,0.8,-0.1,-0.1
create,1.1,0.6,0.8
created,1.0,0.8,0.8
creates,1.1,-0.1,-0.1
creatin,0.1,-0.1,-0.1
creatine,0.2,0.7,0.7
creating,1.2,-0.1,-0.1
creatinine,0.4,-0.1,-0.1
creation,1.1,0.5,0.8
creationism,0.7,0.4,0.7
creationisms,1.1,-0.1,-0.1
creationist,0.8,0.3,0.8
creationists,0.5,-0.1,-0.1
creations,1.6,-0.1,-0.1
creative,1.9,0.5,0.8
creatively,1.5,0.8,0.7
creativeness,1.8,0.7,0.8
creativities,1.7,-0.1,-0.1
creativity,1.6,0.7,0.8
credit,1.6,0.5,0.6
creditabilities,1.4,-0.1,-0.1
creditability,1.9,0.4,0.9
creditable,1.8,0.5,0.7
creditableness,1.2,-0.1,-0.1
creditably,1.7,0.2,0.8
credited,1.5,0.4,0.7
crediting,0.6,0.5,0.7
creditor,-0.1,0.6,0.7
credits,1.5,-0.1,-0.1
creditworthiness,1.9,-0.1,-0.1
creditworthy,2.4,0.4,0.9
crestfallen,-2.5,0.3,0.2
cried,-1.6,0.6,0.2
cries,-1.7,0.8,0.2
crime,-2.5,0.9,0.6
criminal,-2.4,0.8,0.5
criminals,-2.7,-0.1,-0.1
crisis,-3.1,0.8,0.4
critic,-1.1,0.6,0.7
critical,-1.3,0.8,0.5
criticise,-1.9,0.7,0.4
criticised,-1.8,-0.1,-0.1
criticises,-1.3,-0.1,-0.1
criticising,-1.7,-0.1,-0.1
criticism,-1.9,0.5,0.5
criticisms,-0.9,-0.1,-0.1
criticizable,-1.0,-0.1,-0.1
criticize,-1.6,0.7,0.4
criticized,-1.5,0.6,0.3
criticizer,-1.5,0.8,0.9
criticizers,-1.6,-0.1,-0.1
criticizes,-1.4,-0.1,-0.1
criticizing,-1.5,-0.1,-0.1
critics,-1.2,-0.1,-0.1
crude,-2.7,0.4,0.3
crudely,-1.2,0.3,0.2
crudeness,-2.0,0.8,0.1
crudenesses,-2.0,-0.1,-0.1
cruder,-2.0,-0.1,-0.1
crudes,-1.1,-0.1,-0.1
crudest,-2.4,-0.1,-0.1
cruel,-2.8,0.8,0.4
crueler,-2.3,-0.1,-0.1
cruelest,-2.6,-0.1,-0.1
crueller,-2.4,-0.1,-0.1
cruellest,-2.9,-0.1,-0.1
cruelly,-2.8,0.8,0.4
cruelness,-2.9,0.8,0.9
cruelties,-2.3,-0.1,-0.1
cruelty,-2.9,0.8,0.5
crush,-0.6,0.7,0.6
crushed,-1.8,0.6,0.0
crushes,-1.9,-0.1,-0.1
crushing,-1.5,0.7,0.4
cry,-2.1,0.6,0.2
crying,-2.1,0.7,0.2
cunt,-2.2,-0.1,-0.1
cunts,-2.9,-0.1,-0.1
curious,1.3,0.6,0.5
curse,-2.5,0.7,0.4
cut,-1.1,0.5,0.4
cute,2.0,0.4,0.4
cutely,1.3,0.4,0.3
cuteness,2.3,0.4,0.2
cutenesses,1.9,-0.1,-0.1
cuter,2.3,0.6,0.3
cutes,1.8,-0.1,-0.1
cutesie,1.0,-0.1,-0.1
cutesier,1.5,-0.1,-0.1
cutesiest,2.2,-0.1,-0.1
cutest,2.8,0.4,0.6
cutesy,2.1,0.6,0.2
cutey,2.1,-0.1,-0.1
cuteys,1.5,-0.1,-0.1
cutie,1.5,0.5,0.4
cutiepie,2.0,-0.1,-0.1
cuties,2.2,-0.1,-0.1
cuts,-1.2,-0.1,-0.1
cutting,-0.5,0.4,0.5
cynic,-1.4,0.6,0.4
cynical,-1.6,0.7,0.4
cynically,-1.3,0.8,0.7
cynicism,-1.7,0.8,0.4
cynicisms,-1.7,-0.1,-0.1
cynics,-0.3,-0.1,-0.1
d-:,1.6,-0.1,-0.1
d:,1.2,-0.1,-0.1
d=,1.5,-0.1,-0.1
damage,-2.2,0.7,0.4
damaged,-1.9,0.6,0.2
damager,-1.9,0.8,1.0
damagers,-2.0,-0.1,-0.1
damages,-1.9,0.7,0.3
damaging,-2.3,-0.1,-0.1
damagingly,-2.0,-0.1,-0.1
damn,-1.7,0.8,0.4
damnable,-1.7,0.8,0.8
damnableness,-1.8,-0.1,-0.1
damnably,-1.7,0.5,0.8
damnation,-2.6,0.7,0.4
damnations,-1.4,-0.1,-0.1
damnatory,-2.6,-0.1,-0.1
damned,-1.6,0.7,0.4
damnedest,-0.5,0.9,0.7
damnified,-2.8,-0.1,-0.1
damnifies,-1.8,-0.1,-0.1
damnify,-2.2,-0.1,-0.1
damnifying,-2.4,-0.1,-0.1
damning,-1.4,-0.1,-0.1
damningly,-2.0,-0.1,-0.1
damnit,-2.4,0.5,0.4
damns,-2.2,-0.1,-0.1
danger,-2.4,0.9,0.6
dangered,-2.4,-0.1,-0.1
dangering,-2.5,-0.1,-0.1
dangerous,-2.1,0.9,0.6
dangerously,-2.0,0.9,0.5
dangerousness,-2.0,0.8,0.9
dangers,-2.2,-0.1,-0.1
daredevil,0.5,0.7,0.6
daring,1.5,0.8,0.7
daringly,2.1,-0.1,-0.1
daringness,1.4,0.8,0.9
darings,0.4,-0.1,-0.1
darkest,-2.2,0.4,0.4
darkness,-1.0,0.6,0.4
darling,2.8,0.3,0.6
darlingly,1.6,-0.1,-0.1
darlingness,2.3,-0.1,-0.1
darlings,2.2,-0.1,-0.1
dauntless,2.3,0.8,1.0
daze,-0.7,0.7,0.3
dazed,-0.7,0.7,0.3
dazedly,-0.4,0.0,0.0
dazedness,-0.5,-0.1,-0.1
dazes,-0.3,-0.1,-0.1
dead,-3.3,0.4,0.2
deadlock,-1.4,0.4,0.3
deafening,-1.2,0.8,0.5
dear,1.6,0.4,0.6
dearer,1.9,-0.1,-0.1
dearest,2.6,0.4,0.5
dearie,2.2,-0.1,-0.1
dearies,1.0,-0.1,-0.1
dearly,1.8,0.2,0.4
dearness,2.0,0.2,0.4
dears,1.9,-0.1,-0.1
dearth,-2.3,0.5,0.2
dearths,-0.9,-0.1,-0.1
deary,1.9,-0.1,-0.1
death,-2.9,0.7,0.4
debonair,0.8,0.6,0.8
debt,-1.5,0.6,0.3
decay,-1.7,0.3,0.2
decayed,-1.6,0.3,0.2
decayer,-1.6,-0.1,-0.1
decayers,-1.6,-0.1,-0.1
decaying,-1.7,0.5,0.2
decays,-1.7,-0.1,-0.1
deceit,-2.0,0.7,0.3
deceitful,-1.9,0.8,0.3
deceive,-1.7,0.8,0.4
deceived,-1.9,0.6,0.3
deceives,-1.6,-0.1,-0.1
deceiving,-1.4,0.6,0.4
deception,-1.9,0.7,0.3
decisive,0.9,0.5,0.9
dedicated,2.0,0.5,0.8
defeat,-2.0,0.5,0.2
defeated,-2.1,0.6,0.2
defeater,-1.4,0.8,0.9
defeaters,-0.9,-0.1,-0.1
defeating,-1.6,-0.1,-0.1
defeatism,-1.3,0.2,0.0
defeatist,-1.7,0.5,0.3
defeatists,-2.1,-0.1,-0.1
defeats,-1.3,-0.1,-0.1
defeature,-1.9,-0.1,-0.1
defeatures,-1.5,-0.1,-0.1
defect,-1.4,0.5,0.2
defected,-1.7,-0.1,-0.1
defecting,-1.8,-0.1,-0.1
defection,-1.4,0.6,0.3
defections,-1.5,-0.1,-0.1
defective,-1.9,0.6,0.2
defectively,-2.1,0.2,0.0
defectiveness,-1.8,0.3,0.0
defectives,-1.8,-0.1,-0.1
defector,-1.9,0.7,0.3
defectors,-1.3,-0.1,-0.1
defects,-1.7,-0.1,-0.1
defence,0.4,0.6,0.6
defenceman,0.4,-0.1,-0.1
defencemen,0.6,-0.1,-0.1
defences,-0.2,-0.1,-0.1
defender,0.4,0.7,0.7
defenders,0.3,-0.1,-0.1
defense,0.5,0.7,0.8
defenseless,-1.4,0.3,0.0
defenselessly,-1.1,0.2,0.0
defenselessness,-1.3,0.0,0.0
defenseman,0.1,0.8,0.9
defensemen,-0.4,-0.1,-0.1
defenses,0.7,-0.1,-0.1
defensibility,0.4,0.2,0.8
defensible,0.8,0.5,0.6
defensibly,0.1,0.4,0.7
defensive,0.1,0.6,0.7
defensively,-0.6,0.8,0.2
defensiveness,-0.4,0.8,0.2
defensives,-0.3,-0.1,-0.1
defer,-1.2,0.4,0.3
deferring,-0.7,0.5,0.4
defiant,-0.9,0.8,0.7
deficit,-1.7,0.5,0.2
definite,1.1,0.3,0.7
definitely,1.7,0.5,0.8
degradable,-1.0,0.2,0.3
degradation,-2.4,0.6,0.3
degradations,-1.5,-0.1,-0.1
degradative,-2.0,-0.1,-0.1
degrade,-1.9,0.5,0.2
degraded,-1.8,0.4,0.2
degrader,-2.0,0.7,0.2
degraders,-2.0,-0.1,-0.1
degrades,-2.1,-0.1,-0.1
degrading,-2.8,0.6,0.2
degradingly,-2.7,-0.1,-0.1
dehumanize,-1.8,0.8,0.6
dehumanized,-1.9,-0.1,-0.1
dehumanizes,-1.5,-0.1,-0.1
dehumanizing,-2.4,-0.1,-0.1
deject,-2.2,0.0,0.2
dejected,-2.2,0.6,0.3
dejecting,-2.3,-0.1,-0.1
dejects,-2.0,-0.1,-0.1
delay,-1.3,0.5,0.2
delayed,-0.9,0.5,0.2
delectable,2.9,0.6,0.7
delectables,1.4,-0.1,-0.1
delectably,2.8,0.5,0.5
delicate,0.2,0.3,0.3
delicately,1.0,0.3,0.2
delicates,0.6,-0.1,-0.1
delicatessen,0.4,0.4,0.4
delicatessens,0.4,-0.1,-0.1
delicious,2.7,0.6,0.6
deliciously,1.9,0.3,0.7
deliciousness,1.8,0.2,0.5
delight,2.9,0.6,0.6
delighted,2.3,0.9,0.5
delightedly,2.4,0.8,0.5
delightedness,2.1,-0.1,-0.1
delighter,2.0,0.8,0.7
delighters,2.6,-0.1,-0.1
delightful,2.8,0.7,0.6
delightfully,2.7,0.3,0.5
delightfulness,2.1,0.3,0.3
delighting,1.6,-0.1,-0.1
delights,2.0,-0.1,-0.1
delightsome,2.3,-0.1,-0.1
demand,-0.5,0.6,0.5
demanded,-0.9,-0.1,-0.1
demanding,-0.9,0.7,0.8
demonstration,0.4,0.7,0.7
demoralized,-1.6,0.6,0.2
denied,-1.9,0.6,0.3
denier,-1.5,0.8,0.6
deniers,-1.1,-0.1,-0.1
denies,-1.8,0.8,0.8
denounce,-1.4,0.8,0.4
denounces,-1.9,-0.1,-0.1
deny,-1.4,0.6,0.3
denying,-1.4,0.5,0.2
depress,-2.2,0.6,0.5
depressant,-1.6,0.0,0.2
depressants,-1.6,-0.1,-0.1
depressed,-2.3,0.4,0.2
depresses,-2.2,-0.1,-0.1
depressible,-1.7,0.6,0.2
depressing,-1.6,0.5,0.2
depressingly,-2.3,-0.1,-0.1
depression,-2.7,0.5,0.2
depressions,-2.2,-0.1,-0.1
depressive,-1.6,0.4,0.2
depressively,-2.1,0.0,0.0
depressives,-1.5,-0.1,-0.1
depressor,-1.8,0.2,0.3
depressors,-1.7,-0.1,-0.1
depressurization,-0.3,0.8,0.3
depressurizations,-0.4,-0.1,-0.1
depressurize,-0.5,0.7,0.7
depressurized,-0.3,-0.1,-0.1
depressurizes,-0.3,-0.1,-0.1
depressurizing,-0.7,-0.1,-0.1
deprival,-2.1,0.2,0.2
deprivals,-1.2,-0.1,-0.1
deprivation,-1.8,0.6,0.4
deprivations,-1.8,-0.1,-0.1
deprive,-2.1,0.6,0.3
deprived,-2.1,0.5,0.5
depriver,-1.6,0.8,0.9
deprivers,-1.4,-0.1,-0.1
deprives,-1.7,-0.1,-0.1
depriving,-2.0,-0.1,-0.1
derail,-1.2,0.8,0.4
derailed,-1.4,-0.1,-0.1
derails,-1.3,-0.1,-0.1
deride,-1.1,0.8,0.9
derided,-0.8,-0.1,-0.1
derides,-1.0,-0.1,-0.1
deriding,-1.5,-0.1,-0.1
derision,-1.2,0.6,0.3
desirable,1.3,0.7,0.7
desire,1.7,0.7,0.6
desired,1.1,0.8,0.7
desirous,1.3,0.8,0.5
despair,-1.3,0.8,0.2
despaired,-2.7,-0.1,-0.1
despairer,-1.3,-0.1,-0.1
despairers,-1.3,-0.1,-0.1
despairing,-2.3,0.7,0.2
despairingly,-2.2,-0.1,-0.1
despairs,-2.7,-0.1,-0.1
desperate,-1.3,0.8,0.3
desperately,-1.6,0.9,0.2
desperateness,-1.5,0.8,0.1
desperation,-2.0,0.9,0.4
desperations,-2.2,-0.1,-0.1
despise,-1.4,0.7,0.3
despised,-1.7,0.2,0.2
despisement,-2.4,-0.1,-0.1
despisements,-2.5,-0.1,-0.1
despiser,-1.8,0.8,0.9
despisers,-1.6,-0.1,-0.1
despises,-2.0,-0.1,-0.1
despising,-2.7,-0.1,-0.1
despondent,-2.1,0.4,0.2
destroy,-2.5,0.9,0.6
destroyed,-2.2,0.7,0.3
destroyer,-2.0,0.8,0.5
destroyers,-2.3,-0.1,-0.1
destroying,-2.6,0.8,0.6
destroys,-2.6,-0.1,-0.1
destruct,-2.4,0.8,0.5
destructed,-1.9,-0.1,-0.1
destructibility,-1.8,0.8,0.2
destructible,-1.5,-0.1,-0.1
destructing,-2.5,-0.1,-0.1
destruction,-2.7,0.9,0.6
destructionist,-2.6,0.8,0.7
destructionists,-2.1,-0.1,-0.1
destructions,-2.3,-0.1,-0.1
destructive,-3.0,0.8,0.7
destructively,-2.4,1.0,0.8
destructiveness,-2.4,0.9,0.6
destructivity,-2.2,0.8,1.0
destructs,-2.4,-0.1,-0.1
detached,-0.5,0.4,0.2
detain,-1.8,0.3,0.4
detained,-1.7,-0.1,-0.1
detention,-1.5,0.7,0.5
determinable,0.9,0.5,0.7
determinableness,0.2,-0.1,-0.1
determinably,0.9,0.8,0.8
determinacy,1.0,0.2,0.9
determinant,0.2,0.5,0.9
determinantal,-0.3,-0.1,-0.1
determinate,0.8,0.3,0.7
determinately,1.2,0.2,0.9
determinateness,1.1,-0.1,-0.1
determination,1.7,0.7,0.8
determinations,0.8,-0.1,-0.1
determinative,1.1,0.5,0.9
determinatives,0.9,-0.1,-0.1
determinator,1.1,-0.1,-0.1
determined,1.4,0.5,0.6
devastate,-3.1,0.8,0.5
devastated,-3.0,0.5,0.2
devastates,-2.8,-0.1,-0.1
devastating,-3.3,0.8,0.4
devastatingly,-2.4,-0.1,-0.1
devastation,-1.8,0.9,0.4
devastations,-1.9,-0.1,-0.1
devastative,-3.2,-0.1,-0.1
devastator,-2.8,1.0,0.9
devastators,-2.9,-0.1,-0.1
devil,-3.4,0.9,0.6
deviled,-1.6,0.5,0.3
devilfish,-0.8,0.8,0.6
devilfishes,-0.6,-0.1,-0.1
deviling,-2.2,-0.1,-0.1
devilish,-2.1,0.8,0.5
devilishly,-1.6,0.8,0.9
devilishness,-2.3,0.9,0.9
devilkin,-2.4,-0.1,-0.1
devilled,-2.3,-0.1,-0.1
devilling,-1.8,-0.1,-0.1
devilment,-1.9,-0.1,-0.1
devilments,-1.1,-0.1,-0.1
devilries,-1.6,-0.1,-0.1
devilry,-2.8,1.0,0.9
devils,-2.7,-0.1,-0.1
deviltries,-1.5,-0.1,-0.1
deviltry,-2.8,-0.1,-0.1
devilwood,-0.8,-0.1,-0.1
devilwoods,-1.0,-0.1,-0.1
devote,1.4,0.5,0.6
devoted,1.7,0.3,0.7
devotedly,1.6,0.2,0.7
devotedness,2.0,0.3,0.2
devotee,1.6,0.4,0.6
devotees,0.5,-0.1,-0.1
devotement,1.5,-0.1,-0.1
devotements,1.1,-0.1,-0.1
devotes,1.6,-0.1,-0.1
devoting,2.1,-0.1,-0.1
devotion,2.0,0.5,0.6
devotional,1.2,0.4,0.6
devotionally,2.2,0.2,0.5
devotionals,1.2,-0.1,-0.1
devotions,1.8,-0.1,-0.1
diamond,1.4,0.6,0.7
dick,-2.3,0.5,0.4
dickhead,-3.1,0.6,0.3
die,-2.9,0.7,0.2
died,-2.6,0.6,0.3
difficult,-1.5,0.7,0.5
difficulties,-1.2,0.8,0.3
difficultly,-1.7,0.2,0.2
difficulty,-1.4,0.7,0.3
diffident,-1.0,0.0,0.0
dignified,2.2,0.5,0.6
dignifies,2.0,-0.1,-0.1
dignify,1.8,0.6,0.7
dignifying,2.1,-0.1,-0.1
dignitaries,0.6,-0.1,-0.1
dignitary,1.9,0.2,1.0
dignities,1.4,-0.1,-0.1
dignity,1.7,0.4,0.8
dilemma,-0.7,0.6,0.4
dipshit,-2.1,1.0,0.0
dire,-2.0,0.6,0.2
direful,-3.1,-0.1,-0.1
dirt,-1.4,0.5,0.2
dirtier,-1.4,-0.1,-0.1
dirtiest,-2.4,-0.1,-0.1
dirty,-1.9,0.4,0.2
disabling,-2.1,-0.1,-0.1
disadvantage,-1.8,0.4,0.3
disadvantaged,-1.7,0.2,0.0
disadvantageous,-1.8,0.2,0.2
disadvantageously,-2.1,0.2,0.2
disadvantageousness,-1.6,0.2,0.1
disadvantages,-1.7,-0.1,-0.1
disagree,-1.6,0.6,0.3
disagreeable,-1.7,0.6,0.2
disagreeableness,-1.7,0.2,0.3
disagreeablenesses,-1.9,-0.1,-0.1
disagreeably,-1.5,0.4,0.2
disagreed,-1.3,0.8,0.3
disagreeing,-1.4,0.6,0.3
disagreement,-1.5,0.6,0.2
disagreements,-1.8,-0.1,-0.1
disagrees,-1.3,-0.1,-0.1
disappear,-0.9,0.4,0.3
disappeared,-0.9,-0.1,-0.1
disappears,-1.4,-0.1,-0.1
disappoint,-1.7,0.6,0.3
disappointed,-2.1,0.4,0.2
disappointedly,-1.7,0.2,0.2
disappointing,-2.2,0.6,0.2
disappointingly,-1.9,-0.1,-0.1
disappointment,-2.3,0.5,0.3
disappointments,-2.0,-0.1,-0.1
disappoints,-1.6,-0.1,-0.1
disaster,-3.1,0.8,0.4
disasters,-2.6,-0.1,-0.1
disastrous,-2.9,0.7,0.4
disbelieve,-1.2,0.4,0.3
discard,-1.0,0.3,0.3
discarded,-1.4,0.4,0.3
discarding,-0.7,-0.1,-0.1
discards,-1.0,0.4,0.4
discomfort,-1.8,0.7,0.2
discomfortable,-1.6,-0.1,-0.1
discomforted,-1.6,-0.1,-0.1
discomforting,-1.6,-0.1,-0.1
discomforts,-1.3,-0.1,-0.1
disconsolate,-2.3,0.0,0.2
disconsolation,-1.7,0.0,0.0
discontented,-1.8,-0.1,-0.1
discord,-1.7,0.9,0.4
discounted,0.2,0.4,0.4
discourage,-1.8,0.4,0.2
discourageable,-1.2,-0.1,-0.1
discouraged,-1.7,0.3,0.0
discouragement,-2.0,0.3,0.2
discouragements,-1.8,-0.1,-0.1
discourager,-1.7,0.8,0.9
discouragers,-1.9,-0.1,-0.1
discourages,-1.9,-0.1,-0.1
discouraging,-1.9,0.4,0.3
discouragingly,-1.8,-0.1,-0.1
discredited,-1.9,0.5,0.2
disdain,-2.1,0.4,0.4
disgrace,-2.2,0.5,0.3
disgraced,-2.0,0.6,0.2
disguise,-1.0,0.7,0.4
disguised,-1.1,0.6,0.3
disguises,-1.0,-0.1,-0.1
disguising,-1.3,-0.1,-0.1
disgust,-2.9,0.8,0.3
disgusted,-2.4,0.7,0.2
disgustedly,-3.0,0.8,0.3
disgustful,-2.6,-0.1,-0.1
disgusting,-2.4,0.8,0.2
disgustingly,-2.9,-0.1,-0.1
disgusts,-2.1,-0.1,-0.1
dishearten,-2.0,0.2,0.2
disheartened,-2.2,0.3,0.2
disheartening,-1.8,0.4,0.2
dishearteningly,-2.0,-0.1,-0.1
disheartenment,-2.3,0.0,0.2
disheartenments,-2.2,-0.1,-0.1
disheartens,-2.2,-0.1,-0.1
dishonest,-2.7,0.5,0.2
disillusion,-1.0,0.2,0.2
disillusioned,-1.9,-0.1,-0.1
disillusioning,-1.3,-0.1,-0.1
disillusionment,-1.7,0.5,0.2
disillusionments,-1.5,-0.1,-0.1
disillusions,-1.6,-0.1,-0.1
disinclined,-1.1,0.4,0.3
disjointed,-1.3,0.5,0.3
dislike,-1.6,0.4,0.3
disliked,-1.7,0.5,0.2
dislikes,-1.7,-0.1,-0.1
disliking,-1.3,0.6,0.3
dismal,-3.0,0.4,0.2
dismay,-1.8,0.7,0.4
dismayed,-1.9,0.7,0.4
dismaying,-2.2,-0.1,-0.1
dismayingly,-1.9,-0.1,-0.1
dismays,-1.8,-0.1,-0.1
disorder,-1.7,0.8,0.2
disorganized,-1.2,0.5,0.2
disoriented,-1.5,0.6,0.2
disparage,-2.0,0.6,0.3
disparaged,-1.4,-0.1,-0.1
disparages,-1.6,-0.1,-0.1
disparaging,-2.2,0.6,0.4
displeased,-1.9,0.7,0.4
dispute,-1.7,0.7,0.6
disputed,-1.4,-0.1,-0.1
disputes,-1.1,-0.1,-0.1
disputing,-1.7,-0.1,-0.1
disqualified,-1.8,0.4,0.2
disquiet,-1.3,0.8,0.2
disregard,-1.1,0.6,0.3
disregarded,-1.6,0.4,0.3
disregarding,-0.9,-0.1,-0.1
disregards,-1.4,-0.1,-0.1
disrespect,-1.8,0.6,0.3
disrespected,-2.0,-0.1,-0.1
disruption,-1.5,0.7,0.4
disruptions,-1.4,-0.1,-0.1
disruptive,-1.3,0.7,0.5
dissatisfaction,-2.2,0.6,0.2
dissatisfactions,-1.9,-0.1,-0.1
dissatisfactory,-2.0,0.2,0.0
dissatisfied,-1.6,0.5,0.3
dissatisfies,-1.8,-0.1,-0.1
dissatisfy,-2.2,0.8,0.2
dissatisfying,-2.4,-0.1,-0.1
distort,-1.3,0.7,0.3
distorted,-1.7,0.5,0.3
distorting,-1.1,-0.1,-0.1
distorts,-1.4,-0.1,-0.1
distract,-1.2,0.6,0.3
distractable,-1.3,-0.1,-0.1
distracted,-1.4,0.4,0.2
distractedly,-0.9,0.8,0.2
distractibility,-1.3,0.8,0.2
distractible,-1.5,0.8,0.0
distracting,-1.2,0.6,0.4
distractingly,-1.4,-0.1,-0.1
distraction,-1.6,0.5,0.4
distractions,-1.0,-0.1,-0.1
distractive,-1.6,0.8,0.2
distracts,-1.3,-0.1,-0.1
distraught,-2.6,0.9,0.2
distress,-2.4,0.8,0.4
distressed,-1.8,0.7,0.3
distresses,-1.6,-0.1,-0.1
distressful,-2.2,0.9,0.2
distressfully,-1.7,1.0,0.1
distressfulness,-2.4,0.8,0.0
distressing,-1.7,0.7,0.4
distressingly,-2.2,-0.1,-0.1
distrust,-1.8,0.6,0.3
distrusted,-2.4,-0.1,-0.1
distrustful,-2.1,0.2,0.4
distrustfully,-1.8,0.8,0.3
distrustfulness,-1.6,0.2,0.3
distrusting,-2.1,-0.1,-0.1
distrusts,-1.3,-0.1,-0.1
disturb,-1.7,0.7,0.5
disturbance,-1.6,0.9,0.4
disturbances,-1.4,-0.1,-0.1
disturbed,-1.6,0.8,0.3
disturber,-1.4,0.9,0.4
disturbers,-2.1,-0.1,-0.1
disturbing,-2.3,0.8,0.4
disturbingly,-2.3,-0.1,-0.1
disturbs,-1.9,-0.1,-0.1
dithering,-0.5,-0.1,-0.1
divination,1.7,0.6,0.5
divinations,1.1,-0.1,-0.1
divinatory,1.6,-0.1,-0.1
divine,2.6,0.5,0.9
divined,0.8,-0.1,-0.1
divinely,2.9,0.5,0.7
diviner,0.3,0.5,0.7
diviners,1.2,-0.1,-0.1
divines,0.8,-0.1,-0.1
divinest,2.7,-0.1,-0.1
diving,0.3,-0.1,-0.1
divining,0.9,-0.1,-0.1
divinise,0.5,-0.1,-0.1
divinities,1.8,-0.1,-0.1
divinity,2.7,0.5,0.7
divinize,2.3,-0.1,-0.1
dizzy,-0.9,0.6,0.2
dodging,-0.4,0.6,0.4
dodgy,-0.9,0.5,0.2
dolorous,-2.2,-0.1,-0.1
dominance,0.8,0.8,0.8
dominances,-0.1,-0.1,-0.1
dominantly,0.2,0.8,1.0
dominants,0.2,-0.1,-0.1
dominate,-0.5,0.8,1.0
dominates,0.2,-0.1,-0.1
dominating,-1.2,0.7,0.9
domination,-0.2,0.8,1.0
dominations,-0.3,-0.1,-0.1
dominative,-0.7,0.8,1.0
dominators,-0.4,-0.1,-0.1
dominatrices,-0.2,-0.1,-0.1
dominatrix,-0.5,0.7,0.7
dominatrixes,0.6,-0.1,-0.1
doom,-1.7,0.7,0.4
doomed,-3.2,0.7,0.3
doomful,-2.1,0.2,0.3
dooming,-2.8,-0.1,-0.1
dooms,-1.1,-0.1,-0.1
doomsayer,-0.7,0.8,0.5
doomsayers,-1.7,-0.1,-0.1
doomsaying,-1.5,-0.1,-0.1
doomsayings,-1.5,-0.1,-0.1
doomsday,-2.8,0.8,0.6
doomsdayer,-2.2,-0.1,-0.1
doomsdays,-2.4,-0.1,-0.1
doomster,-2.2,-0.1,-0.1
doomsters,-1.6,-0.1,-0.1
doomy,-1.1,-0.1,-0.1
dork,-1.4,0.5,0.3
dorkier,-1.1,-0.1,-0.1
dorkiest,-1.2,-0.1,-0.1
dorks,-0.5,-0.1,-0.1
dorky,-1.1,0.5,0.4
doubt,-1.5,0.3,0.2
doubtable,-1.5,0.2,0.2
doubted,-1.1,-0.1,-0.1
doubter,-1.6,0.2,0.2
doubters,-1.3,-0.1,-0.1
doubtful,-1.4,0.4,0.2
doubtfully,-1.2,0.2,0.2
doubtfulness,-1.2,0.2,0.2
doubting,-1.4,0.5,0.2
doubtingly,-1.4,-0.1,-0.1
doubtless,0.9,0.4,0.7
doubtlessly,1.2,0.2,0.7
doubtlessness,0.8,0.0,0.9
doubts,-1.2,0.4,0.3
douche,-1.5,0.4,0.4
douchebag,-3.0,-0.1,-0.1
downcast,-1.8,0.5,0.2
downhearted,-2.3,0.4,0.2
downside,-1.0,0.4,0.2
drag,-0.9,0.6,0.3
