term,valence,arousal,dominance
inexplicability,0.3,0.32,0.32
inexplicable,0.22,0.64,0.44
inexplicableness,0.3,0.02,0.32
inexplicably,0.38,0.6,0.34
inexplicit,0.32,0.18,0.3
inexplicitly,0.32,0.16,0.18
inexplicitness,0.3,0.16,0.16
inexpressibility,0.16,0.0,0.24
inexpressible,0.2,0.6,0.36
inexpressibly,0.54,0.08,0.44
inexpressive,0.28,0.0,0.3
inexpressively,0.3,0.02,0.28
inexpressiveness,0.16,0.02,0.24
inextensibility,0.16,0.02,0.8
inextensible,0.16,0.08,0.56
inextinguishable,0.8,0.58,0.98
inextinguishably,0.84,0.96,0.9
inextricability,0.18,0.18,0.58
inextricable,0.32,0.2,0.76
inextricableness,0.3,0.16,0.28
inextricably,0.5,0.16,0.64
infallibility,0.58,0.66,0.76
infallible,0.78,0.68,0.8
infallibleness,0.96,0.22,1.0
infallibly,1.0,0.0,1.0
infamous,0.14,0.58,0.46
infamously,0.16,0.84,0.84
infamy,0.16,0.66,0.42
infancy,0.74,0.4,0.36
infant,0.8,0.42,0.32
infanthood,0.84,0.16,0.0
infanticide,0.08,0.84,0.44
infantile,0.6,0.38,0.26
infantilism,0.16,0.78,0.04
infantility,0.16,0.16,0.06
infantilize,0.16,0.54,0.12
infantry,0.52,0.68,0.78
infantryman,0.54,0.84,0.84
infarct,0.06,0.84,0.32
infatuate,0.82,0.96,0.18
infatuated,0.72,0.76,0.4
infatuatedly,0.74,0.84,0.22
infatuation,0.84,0.74,0.52
infeasibility,0.0,0.04,0.08
infeasible,0.24,0.46,0.22
infect,0.1,0.78,0.42
infection,0.08,0.72,0.4
infectious,0.14,0.76,0.42
infectious-disease,0.08,0.66,0.34
infectiously,0.82,0.84,0.66
infectiousness,0.14,0.84,0.62
infective,0.16,0.84,0.26
infectiveness,0.12,0.78,0.38
infector,0.12,0.84,0.84
infer,0.44,0.48,0.46
inferable,0.64,0.22,0.74
inference,0.36,0.48,0.4
inferential,0.42,0.44,0.46
inferentially,0.52,0.16,0.74
inferior,0.26,0.26,0.04
inferior-to,0.32,0.5,0.42
inferiority,0.16,0.42,0.22
inferiority-complex,0.36,0.62,0.32
infernal,0.08,0.84,0.56
infernally,0.0,0.96,0.48
inferno,0.04,0.84,0.46
infertile,0.26,0.46,0.26
infertility,0.16,0.66,0.32
infest,0.16,0.84,0.76
infestation,0.26,0.78,0.52
infester,0.14,0.84,0.26
infidel,0.16,0.74,0.4
infidelity,0.06,0.78,0.38
infield,0.5,0.56,0.44
infielder,0.5,0.96,0.66
infighting,0.16,0.84,0.26
infiltrate,0.4,0.74,0.58
infiltrated,0.26,0.84,0.76
infiltration,0.26,0.78,0.54
infiltrative,0.16,0.8,0.78
infiltrator,0.16,0.88,0.84
infinite,0.72,0.58,0.72
infinitely,0.68,0.64,0.82
infiniteness,0.84,0.5,0.72
infinitesimal,0.38,0.46,0.48
infinitesimally,0.52,0.0,0.22
infinitive,0.84,0.2,0.5
infinitively,0.5,0.5,0.5
infinity,0.5,0.46,0.8
infirm,0.1,0.52,0.2
infirmary,0.5,0.44,0.5
infirmity,0.08,0.48,0.24
infirmly,0.18,0.02,0.16
inflame,0.14,1.0,0.84
inflamed,0.16,0.84,0.54
inflamer,0.16,0.96,0.74
inflammability,0.16,0.84,0.6
inflammable,0.2,1.0,0.74
inflammably,0.18,0.96,0.78
inflammation,0.14,0.76,0.42
inflammatorily,0.06,1.0,0.78
inflammatory,0.16,0.64,0.4
inflatable,0.5,0.5,0.4
inflate,0.3,0.56,0.46
inflated,0.3,0.42,0.62
inflatedness,0.32,0.7,0.64
inflation,0.22,0.78,0.5
inflation-rate,0.3,0.5,0.6
inflationary,0.24,0.84,0.66
inflationism,0.18,0.78,0.72
inflationist,0.24,0.84,0.72
inflect,0.5,0.84,0.66
inflection,0.38,0.64,0.38
inflectional,0.5,0.68,0.74
inflectionless,0.32,0.02,0.28
inflective,0.5,0.16,0.54
inflector,0.5,0.8,0.74
inflexibility,0.16,0.02,0.32
inflexible,0.16,0.02,0.84
inflexibleness,0.16,0.02,0.78
inflexibly,0.18,0.22,0.72
inflict,0.16,0.76,0.6
infliction,0.3,0.72,0.56
inflictive,0.04,0.84,0.76
inflictor,0.16,0.84,1.0
inflorescence,0.46,0.34,0.4
inflow,0.84,0.8,0.66
influence,0.62,0.66,0.82
influenced,0.5,0.78,0.16
influencer,0.58,0.6,0.6
influent,0.8,0.8,0.78
influential,0.9,0.68,0.94
influentially,0.82,0.84,1.0
influenza,0.26,0.72,0.32
influx,0.62,0.64,0.56
info,0.74,0.32,0.64
infocenter,0.84,0.58,0.78
infomania,0.18,0.88,0.6
infomercial,0.42,0.46,0.56
inform,0.72,0.58,0.68
informal,0.48,0.4,0.44
informality,0.52,0.2,0.38
informally,0.66,0.4,0.44
informant,0.6,0.6,0.72
information,0.76,0.36,0.7
information-technology,0.82,0.64,0.76
informational,0.64,0.48,0.6
informative,0.8,0.42,0.74
informatively,0.84,0.66,0.84
informatory,0.82,0.66,0.68
informed,0.54,0.3,0.62
informed-consent,0.66,0.5,0.64
informer,0.52,0.58,0.58
infra,0.5,0.5,0.5
infract,0.16,0.84,0.64
infraction,0.24,0.66,0.46
infrared,0.46,0.58,0.52
infrastructural,0.5,0.16,0.84
infrastructure,0.6,0.46,0.7
infrequency,0.42,0.0,0.28
infrequent,0.3,0.38,0.18
infrequently,0.2,0.24,0.32
infringe,0.14,0.84,0.38
infringement,0.16,0.8,0.48
infringer,0.16,0.84,0.84
infuriate,0.1,0.92,0.6
infuriated,0.08,0.92,0.5
infuriates,0.14,0.9,0.62
infuriating,0.14,0.86,0.5
infuriation,0.02,1.0,0.84
infuse,0.38,0.7,0.58
infused,0.38,0.46,0.54
infuser,0.46,0.42,0.54
infusibility,0.5,0.0,0.24
infusible,0.32,0.2,0.5
infusion,0.58,0.36,0.46
infusive,0.8,0.72,0.58
ingenious,0.76,0.68,0.88
ingeniously,1.0,0.8,0.96
ingeniousness,1.0,0.66,0.9
ingenuity,0.7,0.58,0.86
ingenuous,0.8,0.62,0.36
ingenuously,0.84,0.58,0.6
ingenuousness,0.92,0.66,0.4
ingest,0.52,0.56,0.46
ingestible,0.66,0.5,0.5
ingestion,0.42,0.6,0.5
inglorious,0.0,0.2,0.14
ingloriously,0.02,0.16,0.1
ingloriousness,0.0,0.04,0.02
ingoing,0.5,0.84,0.48
ingot,0.68,0.44,0.62
ingrain,0.84,0.0,0.76
ingrained,0.52,0.48,0.7
ingrate,0.22,0.6,0.32
ingratiate,0.32,0.84,0.58
ingratiation,0.6,0.84,0.18
ingratitude,0.14,0.16,0.22
ingredient,0.78,0.38,0.44
ingress,0.6,0.36,0.72
ingrown,0.18,0.32,0.16
ingrowth,0.64,0.78,0.38
inhabit,0.64,0.38,0.56
inhabitability,0.28,0.06,0.26
inhabitable,0.84,0.12,0.48
inhabitancy,0.54,0.28,0.58
inhabitant,0.6,0.36,0.52
inhabitation,0.5,0.2,0.58
inhabited,0.66,0.36,0.5
inhabiting,0.46,0.44,0.6
inhalant,0.2,0.84,0.32
inhalation,0.5,0.62,0.46
inhalator,0.32,0.68,0.48
inhale,0.42,0.34,0.48
inhaler,0.4,0.5,0.34
inharmonious,0.02,0.26,0.2
inharmoniously,0.14,0.24,0.3
inharmoniousness,0.08,0.16,0.12
inherence,0.5,0.0,0.56
inherency,0.5,0.16,0.8
inherent,0.56,0.44,0.48
inherently,0.5,0.5,0.62
inherit,0.74,0.54,0.7
inheritability,0.8,0.2,0.74
inheritable,0.8,0.5,0.56
inheritably,0.5,0.16,0.48
inheritance,0.9,0.56,0.8
inheritor,0.7,0.16,0.74
inhibit,0.16,0.48,0.44
inhibiter,0.28,0.16,0.84
inhibition,0.26,0.38,0.54
inhibitive,0.18,0.14,0.24
inhibitor,0.28,0.44,0.46
inhibitory,0.2,0.16,0.22
inhospitable,0.26,0.52,0.4
inhospitableness,0.0,0.1,0.1
inhospitably,0.1,0.16,0.18
inhospitality,0.16,0.16,0.3
inhouse,0.5,0.16,0.66
inhuman,0.1,0.66,0.48
inhumane,0.1,0.58,0.4
inhumanely,0.0,0.84,0.18
inhumanity,0.14,0.54,0.4
inhumanly,0.0,0.56,0.96
inimaginable,0.54,0.64,0.54
inimical,0.26,0.82,0.56
inimitability,0.88,0.0,0.84
inimitable,0.56,0.4,0.78
inimitably,0.84,0.5,0.8
iniquitous,0.0,0.6,0.46
iniquity,0.22,0.56,0.42
initial,0.58,0.32,0.54
initialization,0.5,0.78,0.8
initialize,0.52,0.84,0.74
initially,0.58,0.2,0.5
initiate,0.72,0.48,0.56
initiated,0.76,0.48,0.64
initiation,0.7,0.52,0.52
initiative,0.84,0.62,0.76
initiatively,0.9,0.84,0.9
initiator,0.8,0.84,0.98
initiatory,0.84,0.84,0.78
inject,0.4,0.72,0.6
injectable,0.5,0.66,0.54
injection,0.28,0.74,0.52
injector,0.5,0.84,0.74
injudicious,0.16,0.4,0.16
injudiciously,0.16,0.5,0.16
injudiciousness,0.04,0.16,0.02
injunction,0.28,0.42,0.52
injunctive,0.5,0.84,0.94
injure,0.16,0.7,0.36
injured,0.08,0.68,0.3
injurer,0.04,0.84,0.92
injuries,0.14,0.84,0.2
injuring,0.08,0.78,0.24
injurious,0.16,0.76,0.36
injuriously,0.0,0.84,0.42
injury,0.04,0.76,0.28
injustice,0.04,0.72,0.38
ink,0.46,0.4,0.22
inkblot,0.36,0.5,0.44
inkiness,0.36,0.0,0.5
inkjet,0.5,0.78,0.5
inkless,0.48,0.04,0.42
inkling,0.44,0.54,0.56
inkpad,0.5,0.32,0.5
inkpot,0.5,0.22,0.5
inkstand,0.5,0.16,0.44
inkwell,0.5,0.28,0.5
inky,0.32,0.3,0.5
inlaid,0.84,0.14,0.58
inland,0.5,0.4,0.42
inlay,0.4,0.52,0.56
inlet,0.64,0.38,0.46
inline,0.52,0.7,0.5
inmate,0.22,0.66,0.4
inmost,0.54,0.02,0.36
inn,0.66,0.28,0.46
innards,0.3,0.48,0.4
innate,0.48,0.4,0.52
innately,0.52,0.14,0.54
innateness,0.84,0.16,0.66
inner,0.54,0.22,0.44
inner-child,0.6,0.36,0.4
inner-circle,0.56,0.42,0.44
inner-city,0.42,0.38,0.48
inner-peace,0.76,0.32,0.54
inner-self,0.62,0.38,0.54
inner-strength,0.78,0.6,0.82
inner-voice,0.54,0.42,0.52
inner-workings,0.56,0.5,0.54
innermost,0.58,0.5,0.5
innerpeace,0.7,0.32,0.54
inning,0.6,0.32,0.52
innings,0.56,0.48,0.44
innkeeper,0.58,0.22,0.46
innocence,0.8,0.26,0.3
innocent,0.72,0.2,0.34
innocently,0.78,0.24,0.3
innocuous,0.5,0.32,0.16
innocuously,0.66,0.02,0.28
innocuousness,0.8,0.02,0.32
innovate,0.9,0.86,0.74
innovation,0.94,0.68,0.88
innovational,0.92,0.82,0.8
innovationist,0.96,0.84,0.94
innovative,0.88,0.64,0.82
innovator,0.96,0.84,1.0
innuendo,0.46,0.66,0.46
innumerability,0.5,0.5,0.5
innumerable,0.66,0.44,0.7
innumerably,0.5,0.5,0.5
innumeracy,0.16,0.18,0.16
innumerate,0.16,0.5,0.14
innumerous,0.44,0.48,0.5
inoculate,0.88,0.7,0.72
inoculation,0.32,0.56,0.6
inoffensive,0.94,0.14,0.32
inoffensively,0.66,0.08,0.3
inoffensiveness,0.96,0.18,0.14
inoperable,0.18,0.42,0.3
inoperative,0.14,0.42,0.26
inoperativeness,0.16,0.02,0.04
inopportune,0.16,0.24,0.2
inopportunely,0.16,0.16,0.28
inopportuneness,0.16,0.2,0.14
inopportunity,0.1,0.12,0.12
inordinacy,0.18,0.8,0.22
inordinate,0.16,0.62,0.32
inordinately,0.16,0.5,0.54
inordinateness,0.16,0.76,0.64
inorganic,0.38,0.34,0.28
inorganically,0.48,0.04,0.5
inpatient,0.18,0.6,0.26
input,0.64,0.32,0.52
inquest,0.46,0.56,0.72
inquire,0.58,0.52,0.36
inquirer,0.56,0.6,0.78
inquiries,0.78,0.76,0.64
inquiring,0.48,0.5,0.5
inquiry,0.54,0.42,0.54
inquisition,0.16,0.84,0.98
inquisitional,0.14,0.84,0.86
inquisitionist,0.16,0.84,0.9
inquisitive,0.3,0.64,0.62
inquisitively,0.66,0.84,0.72
inquisitiveness,0.84,0.84,0.74
inquisitor,0.38,0.88,0.64
inquisitorial,0.24,0.84,0.84
inquisitorially,0.44,0.84,0.88
inroad,0.5,0.84,0.76
insane,0.14,0.66,0.26
insane-asylum,0.2,0.62,0.46
insanely,0.16,1.0,0.26
insaneness,0.0,1.0,0.06
insanitary,0.0,0.28,0.16
insanity,0.1,0.84,0.32
insatiability,0.18,0.84,0.88
insatiable,0.38,0.64,0.56
insatiableness,0.22,0.84,0.7
insatiably,0.3,0.96,0.72
insatiate,0.32,0.92,0.78
inscribe,0.54,0.8,0.68
inscriber,0.52,0.84,0.84
inscription,0.58,0.42,0.54
inscriptional,0.5,0.02,0.58
inscriptionless,0.5,0.0,0.2
inscriptive,0.54,0.24,0.64
inscrutability,0.32,0.02,0.78
inscrutable,0.46,0.54,0.62
inscrutableness,0.34,0.16,0.82
inscrutably,0.5,0.16,0.42
inseam,0.5,0.24,0.5
insect,0.26,0.64,0.24
insecticidal,0.16,0.8,0.74
insecticide,0.18,0.6,0.42
insecure,0.1,0.54,0.12
insecurely,0.16,0.16,0.1
insecurity,0.08,0.64,0.34
inseminate,0.4,0.84,0.78
insemination,0.54,0.64,0.62
insensibility,0.18,0.0,0.04
insensible,0.16,0.02,0.12
insensibly,0.42,0.0,0.22
insensitive,0.22,0.46,0.3
insensitively,0.14,0.46,0.22
insensitiveness,0.16,0.16,0.44
insensitivity,0.0,0.16,0.16
insentient,0.16,0.0,0.08
inseparability,0.84,0.26,0.7
inseparable,0.76,0.52,0.58
inseparableness,1.0,0.16,0.66
inseparably,0.8,0.24,0.8
insert,0.48,0.54,0.52
inserted,0.48,0.4,0.46
inserter,0.5,0.8,0.72
insertion,0.52,0.52,0.56
inset,0.5,0.16,0.56
inside,0.6,0.4,0.46
inside-information,0.54,0.62,0.58
inside-job,0.38,0.5,0.5
inside-joke,0.54,0.48,0.42
inside-of,0.54,0.38,0.4
inside-out,0.3,0.52,0.4
insider,0.62,0.56,0.74
insider-information,0.5,0.6,0.72
insider-trading,0.3,0.68,0.62
insidious,0.14,0.62,0.48
insidiously,0.16,0.74,0.32
insidiousness,0.04,0.74,0.34
insight,0.62,0.36,0.64
insightful,0.66,0.68,0.7
insignia,0.66,0.28,0.68
insignificance,0.24,0.22,0.22
insignificancy,0.0,0.02,0.02
insignificant,0.08,0.3,0.04
insignificantly,0.16,0.0,0.08
insincere,0.02,0.5,0.18
insincerely,0.16,0.22,0.2
insincerity,0.12,0.22,0.18
insinuate,0.28,0.64,0.4
insinuation,0.16,0.64,0.68
insinuative,0.2,0.66,0.76
insinuator,0.16,0.84,0.7
insipid,0.22,0.24,0.24
insipidity,0.16,0.04,0.14
insipidly,0.16,0.02,0.06
insipidness,0.0,0.02,0.06
insipient,0.22,0.46,0.14
insist,0.64,0.64,0.68
insist-on,0.44,0.62,0.48
insistence,0.42,0.7,0.64
insistency,0.16,0.84,0.84
insistent,0.54,0.64,0.7
insistently,0.24,0.94,0.8
insists,0.48,0.58,0.6
insobriety,0.16,0.94,0.14
insofar,0.5,0.46,0.6
insofar-as,0.46,0.4,0.46
insolate,0.78,0.8,0.6
insolation,0.76,0.5,0.58
insole,0.5,0.16,0.5
insolence,0.1,0.72,0.4
insolent,0.1,0.66,0.34
insolently,0.16,0.84,0.88
insolubility,0.18,0.02,0.2
insoluble,0.44,0.28,0.4
insolubleness,0.16,0.06,0.34
insolubly,0.16,0.2,0.2
insolvability,0.12,0.04,0.1
insolvable,0.12,0.2,0.22
insolvency,0.32,0.42,0.3
insolvent,0.22,0.48,0.32
insomnia,0.2,0.6,0.38
insomniac,0.22,0.36,0.32
insomuch,0.5,0.26,0.5
inspect,0.48,0.6,0.82
inspection,0.46,0.62,0.72
inspector,0.42,0.58,0.84
inspirable,1.0,0.66,0.74
inspiration,0.94,0.6,0.76
inspirational,0.92,0.72,0.8
inspirationally,1.0,0.72,0.84
inspirator,0.84,0.84,0.78
inspiratory,0.84,0.8,0.62
inspire,0.92,0.62,0.76
inspired,0.96,0.7,0.72
inspirer,0.98,0.84,0.82
instability,0.16,0.76,0.36
instable,0.16,0.96,0.22
install,0.62,0.58,0.72
installation,0.64,0.46,0.76
installer,0.56,0.84,0.74
installment,0.62,0.4,0.48
instamatic,0.76,0.78,0.5
instance,0.54,0.44,0.56
instant,0.76,0.46,0.56
instant-coffee,0.6,0.36,0.42
instant-noodles,0.48,0.58,0.5
instant-replay,0.56,0.56,0.56
instantaneous,0.74,0.5,0.58
instantaneously,0.64,0.64,0.6
instantaneousness,0.84,1.0,0.78
instantly,0.52,0.98,0.6
instate,0.5,0.84,0.78
instead,0.46,0.4,0.48
instead-of,0.46,0.38,0.44
instep,0.5,0.48,0.5
instigate,0.28,0.76,0.64
instigation,0.32,0.76,0.64
instigative,0.18,0.98,0.84
instigator,0.16,0.88,0.9
instill,0.56,0.48,0.62
instillation,0.5,0.6,0.7
instiller,0.5,0.84,0.84
instinct,0.76,0.6,0.64
instinctive,0.74,0.56,0.7
instinctively,0.5,0.8,0.76
instinctual,0.52,0.84,0.84
institute,0.6,0.48,0.8
institution,0.58,0.3,0.78
institutional,0.44,0.54,0.56
institutionalism,0.5,0.22,0.78
institutionalization,0.28,0.16,0.7
institutionalize,0.2,0.84,0.84
institutionally,0.5,0.16,0.78
institutionary,0.5,0.16,0.74
institutive,0.52,0.24,0.76
institutor,0.78,0.8,0.88
instruct,0.72,0.48,0.84
instructed,0.74,0.38,0.72
instruction,0.64,0.42,0.72
instruction-manual,0.52,0.4,0.6
instructional,0.7,0.5,0.78
instructions,0.58,0.3,0.56
instructive,0.58,0.42,0.64
instructively,0.78,0.78,0.78
instructiveness,0.84,0.7,0.84
instructor,0.76,0.48,0.78
instructorship,0.82,0.16,0.84
instrument,0.56,0.54,0.64
instrumental,0.74,0.46,0.64
instrumentalism,0.5,0.78,0.78
instrumentalist,0.64,0.54,0.74
instrumentality,0.64,0.5,0.62
instrumentally,0.78,0.64,0.78
instrumentation,0.76,0.58,0.84
insubordinate,0.16,0.84,0.32
insubordinately,0.08,0.84,0.28
insubordination,0.28,0.78,0.64
insubstantial,0.22,0.12,0.08
insubstantiality,0.18,0.0,0.02
insufferable,0.24,0.78,0.28
insufferableness,0.0,0.16,0.22
insufferably,0.0,0.76,0.24
insufficiency,0.1,0.42,0.2
insufficient,0.18,0.38,0.04
insufficiently,0.14,0.5,0.2
insular,0.52,0.42,0.46
insularity,0.16,0.18,0.28
insulate,0.36,0.36,0.28
insulated,0.2,0.26,0.3
insulation,0.24,0.32,0.26
insulator,0.52,0.22,0.58
insulin,0.42,0.46,0.38
insult,0.08,0.82,0.38
insulter,0.04,0.84,0.92
insulting,0.08,0.84,0.4
insupportable,0.0,0.24,0.16
insupportably,0.02,0.16,0.22
insuppressible,0.9,1.0,0.94
insuppressibly,0.84,1.0,0.68
insurability,0.84,0.24,0.6
insurable,0.84,0.24,0.54
insurance,0.7,0.3,0.82
insurance-agent,0.5,0.54,0.56
insurance-claim,0.56,0.46,0.5
insurance-company,0.54,0.48,0.7
insurance-coverage,0.58,0.6,0.68
insurance-policy,0.62,0.56,0.7
insure,0.7,0.4,0.7
insured,0.84,0.16,0.68
insurer,0.74,0.5,0.84
insurgence,0.16,1.0,0.98
insurgency,0.16,1.0,0.84
insurgent,0.22,0.72,0.66
insurmountable,0.62,0.62,0.72
insurmountably,0.16,0.28,0.2
insurrect,0.04,1.0,0.96
insurrection,0.22,0.7,0.58
insurrectional,0.16,1.0,1.0
insurrectionary,0.16,1.0,0.98
insurrectionism,0.14,1.0,0.94
insurrectionist,0.16,1.0,0.98
insusceptibility,0.84,0.0,0.74
insusceptible,0.28,0.0,0.54
intact,0.78,0.14,0.64
intactness,0.84,0.08,0.72
intake,0.6,0.52,0.44
intangibility,0.36,0.06,0.38
intangible,0.52,0.48,0.46
intangibleness,0.46,0.0,0.44
intangibly,0.5,0.22,0.36
integer,0.56,0.32,0.6
integral,0.58,0.32,0.62
integrally,0.84,0.5,0.82
integrate,0.72,0.38,0.7
integrated,0.84,0.16,0.78
integration,0.76,0.48,0.72
integrationist,0.78,0.16,0.8
integrative,0.84,0.6,0.78
integrator,0.8,0.82,0.84
integrity,0.86,0.4,0.84
intel,0.46,0.46,0.6
intellect,0.84,0.42,0.9
intellectual,0.9,0.46,0.84
intellectual-property,0.48,0.58,0.66
intellectualism,1.0,0.52,0.96
intellectualist,0.8,0.84,0.94
intellectualistic,0.84,0.16,0.84
intellectuality,0.9,0.54,0.94
intellectualization,0.84,0.84,0.86
intellectualize,0.54,0.64,0.78
intellectually,0.84,0.78,0.8
intelligence,0.84,0.58,0.88
intelligence-community,0.7,0.6,0.88
intelligent,0.9,0.54,0.86
intelligently,1.0,0.84,0.96
intelligibility,0.74,0.48,0.68
intelligible,0.64,0.48,0.68
intelligibly,0.84,0.66,0.74
intemperance,0.14,0.96,0.2
intemperate,0.14,0.94,0.28
intemperately,0.16,0.86,0.26
intend,0.56,0.52,0.52
intend-to,0.54,0.4,0.4
intended,0.4,0.54,0.58
intender,0.64,0.56,0.72
intending,0.54,0.56,0.6
intense,0.58,0.78,0.68
intensely,0.7,0.84,0.74
intenseness,0.62,0.96,0.78
intensification,0.64,0.84,0.84
intensifier,0.6,0.96,0.74
intensify,0.6,0.86,0.72
intensity,0.62,0.92,0.94
intensive,0.56,0.84,0.78
intensive-care,0.5,0.6,0.72
intensively,0.54,0.86,0.78
intensiveness,0.5,0.84,0.78
intent,0.54,0.48,0.5
intent-on,0.48,0.54,0.56
intention,0.52,0.48,0.64
intentional,0.64,0.62,0.74
intentional-grounding,0.52,0.52,0.82
intentionality,0.84,0.66,0.78
intentionally,0.44,0.66,0.7
intently,0.84,0.84,0.74
intentness,0.7,0.82,0.84
inter,0.5,0.38,0.46
interact,0.82,0.68,0.76
interaction,0.64,0.72,0.74
interactional,0.66,0.84,0.66
interactionist,0.8,0.84,0.74
interactive,0.72,0.8,0.76
interactively,0.84,0.84,0.7
interactivity,0.84,0.84,0.8
interagency,0.5,0.84,0.8
interbreed,0.5,0.8,0.6
intercede,0.58,0.56,0.62
interceder,0.78,0.84,0.74
intercellular,0.5,0.5,0.5
intercept,0.22,0.66,0.66
interception,0.32,0.66,0.64
interceptive,0.84,0.84,0.9
interceptor,0.84,0.88,1.0
intercession,0.5,0.48,0.6
intercessional,0.84,0.5,0.78
interchange,0.62,0.52,0.56
interchangeability,0.78,0.46,0.4
interchangeable,0.62,0.46,0.52
interchangeableness,0.5,0.34,0.76
interchangeably,0.5,0.24,0.58
interchanged,0.4,0.46,0.42
interchanger,0.76,0.84,0.7
intercity,0.5,0.84,0.54
interclass,0.84,0.44,0.6
intercollegiate,0.84,0.84,0.74
intercom,0.62,0.42,0.46
intercommunicate,0.84,0.84,0.78
intercommunication,0.84,0.84,0.74
intercommunicative,0.76,0.84,0.66
intercommunion,0.78,0.24,0.74
intercommunity,0.84,0.5,0.6
intercompany,0.52,0.16,0.66
intercomparable,0.74,0.56,0.62
interconnect,0.84,0.84,0.72
interconnectedness,0.84,0.5,0.74
interconnection,0.84,0.5,0.78
intercontinental,0.78,0.5,0.84
intercorrelation,0.5,0.5,0.74
intercostal,0.5,0.52,0.5
intercourse,0.54,0.6,0.56
intercross,0.5,0.8,0.48
intercultural,0.84,0.5,0.62
interdenominational,0.6,0.5,0.58
interdental,0.38,0.5,0.5
interdepartmental,0.5,0.78,0.78
interdepartmentally,0.5,0.5,0.74
interdependence,0.6,0.62,0.64
interdependency,0.86,0.5,0.4
interdependent,0.4,0.48,0.6
interdependently,0.84,0.2,0.48
interdict,0.16,0.84,0.78
interdiction,0.24,0.5,0.7
interdisciplinary,0.88,0.84,0.84
interdivision,0.5,0.76,0.7
interest,0.78,0.66,0.62
interest-free,0.84,0.5,0.52
interest-in,0.7,0.46,0.54
interest-rate,0.7,0.58,0.64
interested,0.74,0.52,0.72
interested-in,0.88,0.56,0.56
interestedly,0.8,0.84,0.52
interesting,0.92,0.72,0.72
interface,0.64,0.36,0.6
interfacial,0.5,0.5,0.56
interfaith,0.9,0.26,0.56
interfamily,0.58,0.38,0.5
interfere,0.32,0.7,0.46
interfere-with,0.42,0.66,0.54
interfered,0.16,0.84,0.22
interference,0.4,0.72,0.36
interferer,0.16,0.84,0.94
interferometer,0.5,0.5,0.5
interflow,0.5,0.84,0.74
interfold,0.5,0.3,0.52
interfuse,0.84,0.78,0.78
interfusion,0.78,0.78,0.68
intergalactic,0.56,0.66,0.74
intergeneration,0.82,0.3,0.68
intergenerational,0.82,0.46,0.78
interglacial,0.66,0.24,0.5
intergovernmental,0.5,0.56,0.84
intergroup,0.5,0.84,0.7
intergrowth,0.84,0.38,0.78
interhemispheric,0.5,0.2,0.56
interim,0.6,0.4,0.52
interior,0.62,0.16,0.46
interior-design,0.64,0.44,0.62
interject,0.32,0.64,0.66
interjection,0.5,0.9,0.52
interjectional,0.5,0.84,0.5
interjectionally,0.5,0.84,0.38
interjector,0.5,0.84,0.84
interjectory,0.5,0.7,0.62
interlace,0.82,0.84,0.62
interlaced,0.52,0.56,0.66
interlaid,0.5,0.4,0.58
interlay,0.5,0.76,0.5
interleague,0.5,0.78,0.5
interlibrary,0.5,0.16,0.72
interlineal,0.5,0.26,0.5
interlinear,0.5,0.5,0.54
interlink,0.84,0.84,0.74
interlock,0.74,0.78,0.72
interlocker,0.5,0.84,0.72
interlocution,0.5,0.84,0.74
interlocutory,0.48,0.5,0.52
interlope,0.16,0.8,0.26
interloper,0.16,0.78,0.3
interlude,0.46,0.4,0.38
interlunar,0.5,0.46,0.5
intermarriage,0.5,0.68,0.64
intermarry,0.84,0.78,0.58
intermediacy,0.5,0.16,0.28
intermediary,0.42,0.5,0.64
intermediate,0.48,0.36,0.4
intermediately,0.5,0.5,0.5
intermediateness,0.5,0.16,0.46
intermediation,0.54,0.8,0.78
intermediator,0.5,0.84,0.82
interment,0.22,0.6,0.34
intermesh,0.84,0.84,0.64
intermigration,0.5,0.84,0.72
interminability,0.16,0.0,0.18
interminable,0.32,0.48,0.56
interminably,0.16,0.04,0.18
intermingle,0.84,0.84,0.5
intermission,0.48,0.36,0.4
intermissive,0.5,0.16,0.4
intermit,0.4,0.32,0.22
intermitted,0.32,0.22,0.44
intermittence,0.24,0.84,0.3
intermittency,0.32,0.84,0.4
intermittent,0.32,0.56,0.42
intermittently,0.32,0.78,0.4
intermitting,0.5,0.72,0.3
intermix,0.56,0.84,0.64
intermixture,0.5,0.66,0.66
intermolecular,0.5,0.28,0.5
intern,0.46,0.46,0.38
internal,0.44,0.34,0.42
internal-affairs,0.5,0.56,0.56
internal-clock,0.48,0.4,0.46
internal-combustion,0.34,0.66,0.68
internal-medicine,0.44,0.46,0.72
internality,0.54,0.5,0.76
internalization,0.8,0.16,0.72
internalize,0.5,0.76,0.74
internally,0.62,0.4,0.62
international,0.8,0.52,0.7
international-community,0.68,0.48,0.78
international-flight,0.64,0.64,0.78
international-law,0.6,0.56,0.78
international-relations,0.78,0.68,0.78
internationalism,0.84,0.2,0.88
internationalist,0.78,0.8,0.78
internationality,0.84,0.26,0.72
internationalization,0.84,0.72,0.84
internationalize,0.78,0.84,0.9
internationally,0.62,0.5,0.8
internet,0.76,0.46,0.76
internet-explorer,0.56,0.56,0.66
internet-service,0.6,0.6,0.54
internist,0.84,0.16,0.92
internment,0.14,0.16,0.04
internship,0.58,0.5,0.48
interoffice,0.44,0.38,0.56
interparty,0.5,0.78,0.52
